Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA
09/02/14,Man United,Fulham,2,2,1.2,7,19,1.2,6.25,14,1.2,5.8,13,1.22,6.5,13,1.21,7.2,18.45,1.22,5,21,1.2,6.25,17,1.22,7,15
09/02/14,Tottenham,Everton,1,0,2.1,3.5,3.75,2.05,3.3,3.6,2.1,3.3,3.3,2.1,3.4,3.75,2.16,3.49,3.7,2.15,3,3.75,2.1,3.5,3.4,2.15,3.5,3.6
11/02/14,Cardiff,Aston Villa,0,0,2.5,3.4,3,2.45,3.2,2.9,2.3,3.3,2.9,2.4,3.3,3,2.53,3.4,3.02,2.5,3.1,2.9,2.4,3.3,3,2.6,3.4,2.9
11/02/14,Hull,Southampton,0,1,3,3.25,2.6,2.85,3.2,2.5,2.85,3.2,2.4,3,3.2,2.5,2.95,3.31,2.64,2.8,3.1,2.6,3,3.2,2.4,2.88,3.25,2.7
11/02/14,West Brom,Chelsea,1,1,7.5,4.5,1.5,7,4.25,1.45,6.1,4,1.5,7,4,1.5,8,4.38,1.5,7,4,1.5,7,4,1.5,7,4.33,1.53
11/02/14,West Ham,Norwich,2,0,2.05,3.5,4,2,3.4,3.7,2,3.3,3.6,2.05,3.4,3.75,2.05,3.55,3.99,2.05,3.2,3.75,2,3.4,3.8,2.05,3.5,3.8
12/02/14,Arsenal,Man United,0,0,2.15,3.5,3.6,2.1,3.4,3.4,2.2,3.3,3.1,2.1,3.5,3.4,2.14,3.61,3.64,2.15,3.1,3.6,2.1,3.5,3.4,2.15,3.5,3.5
12/02/14,Fulham,Liverpool,2,3,8,5.25,1.4,7.25,4.5,1.42,7,4,1.45,6.5,4.5,1.44,8,5.21,1.42,7,4.33,1.44,7.5,4.5,1.4,7.5,5,1.44
12/02/14,Newcastle,Tottenham,0,4,3.3,3.5,2.3,3,3.5,2.25,2.75,3.3,2.4,3.2,3.4,2.25,3.22,3.41,2.4,3.2,3.1,2.38,3,3.4,2.3,3.3,3.5,2.3
12/02/14,Stoke,Swansea,1,1,2.7,3.25,2.9,2.5,3.2,2.85,2.4,3.3,2.75,2.37,3.25,3,2.75,3.24,2.88,2.7,3.1,2.7,2.5,3.25,2.88,2.7,3.25,2.88
22/02/14,Arsenal,Sunderland,4,1,1.33,5.5,11,1.28,5.25,10.5,1.27,5.2,10,1.3,5.5,10,1.34,5.3,11.5,1.33,4.5,11,1.29,5.25,12,1.33,5.4,11
22/02/14,Cardiff,Hull,0,4,2.75,3.2,2.88,2.5,3.1,2.9,2.3,3.3,2.9,2.5,3.2,2.9,2.77,3.18,2.91,2.7,3.1,2.7,2.6,3.13,2.88,2.8,3.12,2.88
22/02/14,Chelsea,Everton,1,0,1.57,4,7,1.53,4.1,6,1.5,4,6.1,1.57,4,6,1.58,4.08,6.99,1.6,3.4,7,1.53,4,6.5,1.62,4,6.25
22/02/14,Crystal Palace,Man United,0,2,6.5,4,1.6,6.5,3.6,1.57,5.1,3.6,1.65,6,4,1.57,6.89,4.12,1.58,6,3.6,1.62,6,4,1.57,7,4,1.57
22/02/14,Man City,Stoke,1,0,1.18,8,19,1.16,7.5,14.5,1.15,7,15,1.18,7,15,1.17,8.6,20.55,1.2,6,15,1.17,7,17,1.18,8,19
22/02/14,West Brom,Fulham,1,1,1.8,3.9,4.75,1.72,3.8,4.5,1.8,3.5,4.2,1.8,3.6,4.33,1.77,3.9,5.01,1.8,3.5,4.5,1.73,3.8,4.5,1.83,3.8,4.6
22/02/14,West Ham,Southampton,3,1,3.2,3.4,2.4,3,3.25,2.35,2.65,3.3,2.5,2.75,3.3,2.5,3.24,3.33,2.44,3,3,2.5,3,3.3,2.4,3,3.4,2.5
23/02/14,Liverpool,Swansea,4,3,1.3,5.75,12,1.31,5.25,9,1.27,5.2,10,1.3,5.5,10,1.31,6.01,11.14,1.3,5,11,1.29,5.8,10,1.3,5.75,11
23/02/14,Newcastle,Aston Villa,1,0,2.1,3.4,3.9,2.05,3.25,3.7,2.1,3.3,3.3,2.05,3.4,3.6,2.07,3.42,4.09,2.15,3.1,3.6,2.1,3.3,3.6,2.1,3.4,3.8
23/02/14,Norwich,Tottenham,1,0,3.8,3.5,2.1,3.7,3.4,2,4,3.45,1.85,4,3.5,1.9,3.77,3.46,2.15,3.5,3.3,2.1,3.75,3.4,2,3.75,3.5,2.1
01/03/14,Everton,West Ham,1,0,1.53,4.2,7.5,1.5,4,6.75,1.5,4,6.1,1.44,4.33,7,1.54,4.28,7.23,1.57,3.5,7,1.5,4,7,1.55,4.3,7
01/03/14,Fulham,Chelsea,1,3,8,4.75,1.45,6.75,4.33,1.45,7.3,4.4,1.4,7.5,4.5,1.45,7.44,4.6,1.5,8,4,1.44,7.5,4.33,1.44,8,4.75,1.45
01/03/14,Hull,Newcastle,1,4,2.45,3.2,3.3,2.4,3.3,3.1,2.3,3.2,3,2.45,3.25,2.9,2.38,3.24,3.42,2.4,3.1,3.1,2.4,3,3.3,2.45,3.2,3.3
01/03/14,Southampton,Liverpool,0,3,3.75,3.75,2.05,3.75,3.5,2.05,3.8,3.45,1.9,3.6,3.6,2,3.58,3.74,2.11,3.75,3.1,2.1,3.4,3.6,2.05,3.5,3.75,2.1
01/03/14,Stoke,Arsenal,1,0,5.5,3.8,1.73,5.25,3.7,1.65,5.4,3.7,1.6,5,3.75,1.72,5.97,3.74,1.71,6,3.1,1.73,5.5,3.6,1.67,5.5,3.75,1.73
02/03/14,Aston Villa,Norwich,4,1,2.1,3.4,3.9,1.95,3.4,3.75,2,3.3,3.6,2.05,3.4,3.6,2.11,3.38,4.01,2.15,3.2,3.5,2.1,3.2,3.8,2.1,3.4,3.9
02/03/14,Swansea,Crystal Palace,1,1,1.85,3.5,5,1.75,3.3,5,1.8,3.5,4.2,1.8,3.6,4.33,1.85,3.52,5.12,1.83,3.1,5,1.83,3.4,4.8,1.87,3.5,4.8
02/03/14,Tottenham,Cardiff,1,0,1.33,5.25,12,1.31,5,9.75,1.35,4.8,7.6,1.33,5,8.5,1.36,5.29,10.58,1.36,4.2,11,1.36,4.8,9,1.33,5.25,11
08/03/14,Cardiff,Fulham,3,1,2.35,3.5,3.2,2.25,3.2,3.25,2.2,3.3,3.1,2.25,3.4,3.1,2.3,3.48,3.36,2.4,3.1,3.1,2.3,3.4,3,2.38,3.4,3.25
08/03/14,Chelsea,Tottenham,4,0,1.57,4,7,1.57,3.75,6.25,1.55,3.9,5.6,1.61,3.75,5.5,1.56,4.22,7.07,1.6,3.4,7,1.57,3.8,6,1.6,4,6.5
08/03/14,Crystal Palace,Southampton,0,1,3.9,3.3,2.15,3.5,3.25,2.1,3,3.2,2.3,3.25,3.25,2.2,3.92,3.3,2.16,3.5,3.1,2.2,3.4,3.3,2.2,3.9,3.3,2.15
08/03/14,Norwich,Stoke,1,1,2.25,3.3,3.6,2.25,3.1,3.4,2.1,3.3,3.3,2.15,3.25,3.4,2.24,3.26,3.75,2.3,3.1,3.3,2.2,3.3,3.4,2.3,3.2,3.6
08/03/14,West Brom,Man United,0,3,5,3.6,1.83,4.75,3.6,1.72,4.7,3.6,1.7,4.5,3.75,1.72,5,3.7,1.82,4.8,3.2,1.83,4.8,3.75,1.73,5,3.6,1.83
15/03/14,Aston Villa,Chelsea,1,0,7,4.33,1.53,7.25,4,1.48,6.1,4,1.5,7,4,1.5,7.65,4.32,1.52,7,3.75,1.53,7.5,4,1.5,7.5,4.2,1.53
15/03/14,Everton,Cardiff,2,1,1.36,5,11,1.31,5,9.75,1.37,4.6,7.5,1.36,4.8,9,1.36,5.23,10.6,1.36,4.33,10,1.33,4.8,10,1.33,5,12
15/03/14,Fulham,Newcastle,1,0,2.9,3.4,2.6,2.85,3.3,2.45,2.6,3.2,2.6,2.9,3.4,2.4,2.96,3.41,2.57,2.8,3.2,2.5,3,3.3,2.4,2.9,3.5,2.5
15/03/14,Hull,Man City,0,2,6.5,4.33,1.57,6.25,4,1.53,6.1,4,1.5,6.5,4.33,1.53,6.62,4.34,1.56,6,3.8,1.57,6.5,4.5,1.5,6.5,4.3,1.57
15/03/14,Southampton,Norwich,4,2,1.62,4,6.5,1.57,3.8,6,1.65,3.6,5.1,1.61,3.75,6,1.59,3.95,7.26,1.62,3.6,6,1.57,3.8,6,1.62,4,6.5
15/03/14,Stoke,West Ham,3,1,2.25,3.3,3.6,2.2,3.2,3.4,2.2,3.2,3.2,2.25,3.25,3.4,2.29,3.16,3.74,2.3,3,3.4,2.2,3.2,3.5,2.25,3.2,3.7
15/03/14,Sunderland,Crystal Palace,0,0,2.15,3.3,3.9,2.05,3.1,4,2.1,3.3,3.3,2.05,3.3,3.8,2.16,3.22,4.03,2.15,3.1,3.6,2.05,3.3,3.8,2.15,3.3,4
15/03/14,Swansea,West Brom,1,2,1.95,3.6,4.33,1.91,3.4,4,2.1,3.3,3.3,1.9,3.4,4.33,1.93,3.56,4.54,1.95,3.2,4.2,2,3.4,3.8,1.92,3.6,4.4
16/03/14,Man United,Liverpool,0,3,2.5,3.6,2.9,2.45,3.3,2.8,2.4,3.3,2.75,2.5,3.4,2.8,2.49,3.52,2.98,2.5,3,3,2.5,3.4,2.75,2.45,3.5,3
16/03/14,Tottenham,Arsenal,0,1,3.1,3.4,2.45,2.95,3.2,2.4,2.75,3.3,2.4,2.9,3.3,2.5,3.11,3.44,2.45,3.2,3,2.4,2.8,3.4,2.5,3.1,3.4,2.45
22/03/14,Cardiff,Liverpool,3,6,9.5,5.25,1.36,7.5,5,1.37,7,4,1.45,7.5,4.8,1.4,9.27,5.26,1.38,8,4.5,1.4,8.5,5,1.36,8.5,5.2,1.4
22/03/14,Chelsea,Arsenal,6,0,1.85,3.6,4.75,1.87,3.4,4.25,1.9,3.45,3.8,1.9,3.5,4.33,1.88,3.61,4.75,1.91,3.1,4.5,1.83,3.5,4.5,1.91,3.5,4.6
22/03/14,Everton,Swansea,3,2,1.67,3.9,6,1.62,3.5,6.25,1.6,3.7,5.4,1.6,3.8,6,1.65,3.92,6.31,1.67,3.4,6,1.62,3.8,5.5,1.67,3.9,6
22/03/14,Hull,West Brom,2,0,2.25,3.3,3.6,2.1,3.25,3.5,2.1,3.2,3.4,2.25,3.3,3.5,2.21,3.23,3.89,2.25,3,3.5,2.1,3.25,3.5,2.3,3.12,3.7
22/03/14,Man City,Fulham,5,0,1.17,9,17,1.16,8,13,1.15,7,15,1.16,8,15,1.15,9.47,20.63,1.17,6.5,17,1.14,8,15,1.17,8.5,19
22/03/14,Newcastle,Crystal Palace,1,0,1.85,3.6,4.75,1.8,3.5,4.5,1.9,3.45,3.8,1.9,3.5,4.33,1.86,3.49,5.1,1.91,3.1,4.5,1.83,3.5,4.5,1.91,3.4,4.8
22/03/14,Norwich,Sunderland,2,0,2.2,3.3,3.75,2.1,3.25,3.5,2.2,3.2,3.2,2.25,3.3,3.5,2.14,3.34,3.93,2.25,3,3.5,2.1,3.25,3.5,2.25,3.2,3.7
22/03/14,West Ham,Man United,0,2,4.5,3.6,1.91,4.2,3.7,1.8,4.5,3.5,1.75,4.5,3.6,1.85,4.41,3.63,1.93,4.5,3.1,1.91,4.5,3.6,1.8,4.33,3.6,1.95
23/03/14,Aston Villa,Stoke,1,4,2.2,3.3,3.75,2.1,3.2,3.6,2.2,3.1,3.3,2.2,3.3,3.5,2.18,3.3,3.88,2.2,3.2,3.4,2.1,3.3,3.6,2.15,3.3,3.9
23/03/14,Tottenham,Southampton,3,2,2.25,3.4,3.5,2.1,3.25,3.5,1.9,3.5,3.75,2.05,3.4,3.6,2.21,3.41,3.64,2.25,3,3.5,2.1,3.3,3.6,2.15,3.4,3.7
25/03/14,Arsenal,Swansea,2,2,1.57,4.2,6.5,1.5,4.2,6.25,1.4,4.4,7.3,1.53,4.2,6,1.58,4.28,6.42,1.6,3.75,6,1.57,4.33,6.5,1.6,4.2,6.25
25/03/14,Man United,Man City,0,3,3.5,3.6,2.15,3.3,3.4,2.15,3.3,3.3,2.1,3.4,3.6,2.1,3.62,3.65,2.13,3.4,3.3,2.15,3.5,3.6,2.15,3.4,3.6,2.2
25/03/14,Newcastle,Everton,0,3,3.5,3.4,2.25,3.4,3.2,2.2,2.9,3.3,2.3,3.3,3.4,2.2,3.51,3.39,2.27,3.3,3.2,2.25,3.5,3.4,2.25,3.4,3.4,2.3
26/03/14,Liverpool,Sunderland,2,1,1.17,9,19,1.16,7.5,14.5,1.2,5.8,13,1.16,7.5,15,1.17,8.65,21.02,1.17,7,15,1.17,7,17,1.18,8,18
26/03/14,West Ham,Hull,2,1,2.4,3.3,3.3,2.2,3.25,3.3,2.1,3.2,3.4,2.2,3.25,3.4,2.44,3.24,3.32,2.3,3.1,3.3,2.25,3.25,3.3,2.4,3.2,3.4
29/03/14,Arsenal,Man City,1,1,3.6,3.5,2.15,3.5,3.6,2,3.6,3.3,2,3.6,3.6,2.05,3.58,3.64,2.15,3.6,3.2,2.1,3.5,3.6,2.05,3.75,3.4,2.15
29/03/14,Crystal Palace,Chelsea,1,0,10,4.75,1.4,7.5,4.6,1.4,7.3,4.4,1.4,7.5,4.33,1.44,9.63,4.47,1.44,10,3.75,1.44,9,4.33,1.4,9.5,4.5,1.44
29/03/14,Man United,Aston Villa,4,1,1.45,4.75,8,1.44,4.4,7,1.45,4,7,1.44,4.5,7.5,1.44,4.78,8.56,1.44,4.2,8,1.44,4.33,7.5,1.45,4.6,8.5
29/03/14,Southampton,Newcastle,4,0,1.75,3.8,5.25,1.72,3.4,5.25,1.8,3.5,4.2,1.75,3.6,4.75,1.7,3.93,5.59,1.75,3.25,5.5,1.73,3.8,4.8,1.73,3.8,5.5
29/03/14,Stoke,Hull,1,0,2.15,3.3,3.9,2.1,3.2,3.6,2,3.3,3.6,2.15,3.2,3.75,2.23,3.28,3.74,2.2,3.1,3.5,2.1,3.2,3.8,2.2,3.25,3.8
29/03/14,Swansea,Norwich,3,0,1.73,3.9,5.25,1.72,3.5,5,1.8,3.5,4.2,1.8,3.6,4.5,1.72,3.89,5.48,1.75,3.25,5.5,1.73,3.6,5,1.7,3.9,5.5
29/03/14,West Brom,Cardiff,3,3,1.83,3.75,4.75,1.8,3.6,4.33,1.8,3.5,4.2,1.85,3.6,4.33,1.79,3.82,4.96,1.85,3.3,4.5,1.8,3.6,4.5,1.8,3.75,5
30/03/14,Fulham,Everton,1,3,5,3.75,1.8,4.5,3.7,1.75,3.8,3.45,1.9,4.8,3.75,1.75,5.1,3.73,1.8,5,3.1,1.83,4.5,3.8,1.73,5,3.75,1.8
30/03/14,Liverpool,Tottenham,4,0,1.48,4.75,7.5,1.42,4.6,7,1.5,4,6.1,1.44,4.5,6.5,1.46,5.05,7.35,1.44,4.33,7,1.44,4.5,6.5,1.44,5,7.5
31/03/14,Sunderland,West Ham,1,2,2.3,3.3,3.5,2.2,3.25,3.3,2.1,3.3,3.3,2.3,3.3,3.2,2.25,3.37,3.59,2.3,3.1,3.3,2.25,3.3,3.25,2.25,3.4,3.5
05/04/14,Aston Villa,Fulham,1,2,2.05,3.5,4,1.95,3.4,3.9,1.9,3.45,3.8,2,3.4,3.75,2,3.59,4.16,2,3.25,4,2.05,3.5,4,2,3.5,4.1
05/04/14,Cardiff,Crystal Palace,0,3,2.45,3.25,3.25,2.25,3.2,3.25,2.2,3.2,3.2,2.3,3.2,3.2,2.44,3.21,3.35,2.45,3,3.1,2.4,3.3,3.25,2.45,3.2,3.3
05/04/14,Chelsea,Stoke,3,0,1.29,6,13,1.23,5.75,13,1.25,5.5,10.3,1.28,5,12,1.27,5.92,15.1,1.29,5,12,1.25,6,15,1.25,6,15
05/04/14,Hull,Swansea,1,0,2.75,3.3,2.8,2.5,3.1,2.9,2.4,3.15,2.9,2.37,3.3,2.9,2.75,3.22,2.89,2.7,3.1,2.7,2.75,3.25,2.8,2.75,3.12,2.9
05/04/14,Man City,Southampton,4,1,1.33,5.75,10,1.3,5.5,8.75,1.27,5.2,10,1.33,5,8.5,1.35,5.8,9.33,1.33,5,9,1.33,5.5,9.5,1.33,5.75,10
05/04/14,Newcastle,Man United,0,4,4.2,3.7,1.95,4,3.5,1.88,3.6,3.3,2,3.75,3.4,2,4.12,3.7,1.97,4,3.25,2,4.33,3.6,1.95,4,3.6,2
05/04/14,Norwich,West Brom,0,1,2.4,3.3,3.25,2.35,3.25,3,2.2,3.2,3.2,2.3,3.2,3.2,2.47,3.31,3.19,2.45,3,3.1,2.38,3.3,3.3,2.45,3.3,3.2
06/04/14,Everton,Arsenal,3,0,2.5,3.4,3,2.4,3.25,2.95,2.4,3.3,2.75,2.5,3.4,2.8,2.45,3.53,3.05,2.5,3.1,3,2.5,3.4,3,2.5,3.4,3
06/04/14,West Ham,Liverpool,1,2,9,5,1.4,7.75,5,1.36,7.3,4.4,1.4,6.5,4.5,1.44,9.37,5.3,1.38,8,4.5,1.4,9,5,1.4,9,5,1.4
07/04/14,Tottenham,Sunderland,5,1,1.57,4.2,6.5,1.55,3.9,6,1.5,4,6.1,1.57,3.75,6.5,1.6,4.24,6.25,1.6,3.75,6,1.57,4.2,6.5,1.57,4.2,6.5
12/04/14,Crystal Palace,Aston Villa,1,0,2.15,3.3,3.9,2.1,3.25,3.5,2.2,3.1,3.3,2.15,3.2,3.75,2.14,3.28,4.02,2.15,3.2,3.5,2.1,3.2,3.6,2.15,3.2,4.1
12/04/14,Fulham,Norwich,1,0,2.15,3.5,3.6,2.15,3.2,3.4,2.05,3.3,3.5,2.15,3.4,3.5,2.21,3.43,3.62,2.2,3.2,3.4,2.1,3.4,3.4,2.15,3.5,3.6
12/04/14,Southampton,Cardiff,0,1,1.45,4.75,8,1.45,4.33,6.5,1.55,3.9,5.6,1.5,4.33,6.5,1.49,4.71,7.38,1.5,4,7,1.44,4.5,7,1.45,4.75,7.5
12/04/14,Stoke,Newcastle,1,0,2.1,3.4,3.9,2.1,3.3,3.4,2.1,3.3,3.3,2.15,3.3,3.6,2.12,3.43,3.9,2.15,3.2,3.5,2.1,3.3,3.6,2.15,3.3,3.9
12/04/14,Sunderland,Everton,0,1,4.75,3.7,1.83,4.6,3.5,1.75,4.2,3.5,1.8,4.5,3.6,1.8,4.72,3.79,1.84,5,3.25,1.8,4.8,3.6,1.73,4.6,3.8,1.8
12/04/14,West Brom,Tottenham,3,3,3.1,3.6,2.38,3,3.3,2.3,2.9,3.3,2.3,3,3.4,2.37,3.15,3.57,2.36,3.1,3.1,2.4,3,3.4,2.3,3.2,3.5,2.38
13/04/14,Liverpool,Man City,3,2,2.45,3.7,2.9,2.35,3.3,2.9,2.3,3.2,3,2.4,3.6,2.8,2.45,3.72,2.92,2.5,3.1,2.9,2.4,3.6,2.8,2.45,3.7,2.88
13/04/14,Swansea,Chelsea,0,1,5,3.6,1.83,4.6,3.5,1.75,5.2,3.8,1.6,5,3.75,1.72,4.72,3.69,1.85,5,3.2,1.83,4.8,3.75,1.73,5,3.7,1.8
15/04/14,Arsenal,West Ham,3,1,1.4,5,9,1.4,4.5,7.25,1.4,4.4,7.3,1.4,4.8,8,1.42,4.98,8.76,1.44,4,8,1.4,5,8.5,1.44,4.5,9
16/04/14,Everton,Crystal Palace,2,3,1.4,4.75,10,1.4,4.5,7.5,1.35,4.8,7.6,1.4,4.5,9.5,1.44,4.69,8.97,1.4,4.2,9,1.4,4.5,8.5,1.4,4.75,9.5
16/04/14,Man City,Sunderland,2,2,1.17,9,17,1.14,7.5,17,1.15,7,15,1.15,8,17,1.17,9.12,18.79,1.14,7.5,17,1.14,8,15,1.17,8.5,19
19/04/14,Aston Villa,Southampton,0,0,3.4,3.4,2.1,3.4,3.3,2.1,2.9,3.3,2.3,3.25,3.4,2.2,3.51,3.46,2.24,3.3,3.3,2.2,3.4,3.3,2.2,3.6,3.4,2.2
19/04/14,Cardiff,Stoke,1,1,2.38,3.2,3,2.5,3.25,2.75,2.2,3.3,3.1,2.4,3.3,3,2.51,3.31,3.13,2.45,3.25,2.9,2.5,3.25,2.88,2.5,3.3,3.1
19/04/14,Chelsea,Sunderland,1,2,1.18,7,13,1.2,6.5,12.5,1.17,7,12,1.2,6.5,13,1.19,7.73,18.89,1.2,6,15,1.18,7,15,1.2,7,18
19/04/14,Newcastle,Swansea,1,2,2.63,3.3,2.6,2.6,3.25,2.65,2.5,3.3,2.65,2.45,3.3,2.8,2.78,3.42,2.72,2.62,3.4,2.6,2.63,3.4,2.63,2.8,3.4,2.7
19/04/14,Tottenham,Fulham,3,1,1.5,4.2,6.5,1.45,4.33,6.75,1.55,4.1,5.2,1.45,4.5,7,1.53,4.56,6.77,1.53,4.2,6,1.5,4.33,6.25,1.533,4.5,6.5
19/04/14,West Ham,Crystal Palace,0,1,2.2,3.2,3.4,2.15,3.2,3.4,2.2,3,3.4,2.1,3.3,3.5,2.24,3.37,3.61,2.25,3.2,3.3,2.2,3.3,3.4,2.25,3.25,3.7
20/04/14,Everton,Man United,2,0,2.4,3.4,2.8,2.4,3.2,2.9,2.4,3.3,2.75,2.38,3.4,2.9,2.4,3.48,3.15,2.38,3.4,2.9,2.4,3.4,2.88,2.4,3.4,3.125
20/04/14,Hull,Arsenal,0,3,4.5,3.6,1.8,4.75,3.25,1.8,4.7,3.6,1.7,4.75,3.6,1.75,4.86,3.74,1.83,4.4,3.6,1.8,4.8,3.5,1.8,5,3.6,1.833
20/04/14,Norwich,Liverpool,2,3,8.5,5,1.33,7.5,5,1.36,8,5,1.33,7,5,1.4,9.19,5.51,1.37,8,5,1.36,7.5,5,1.36,9,5.25,1.364
21/04/14,Man City,West Brom,3,1,1.2,7,11,1.2,6.5,12,1.17,7,12,1.2,7,13,1.2,8.1,16.5,1.2,7,12,1.2,6.5,13,1.2,7.5,17
26/04/14,Fulham,Hull,2,2,2.3,3.4,3.4,2.25,3.25,3.1,2.2,3.3,3.1,2.25,3.4,3.1,2.35,3.48,3.25,2.25,3.25,3.25,2.25,3.3,3.25,2.3,3.4,3.4
26/04/14,Man United,Norwich,4,0,1.36,5.25,9.5,1.34,5,8,1.4,4.4,7.3,1.36,5,8,1.38,5.35,9.08,1.36,4.8,8.5,1.36,4.8,9,1.36,5,9.5
26/04/14,Southampton,Everton,2,0,2.8,3.5,2.6,2.75,3.4,2.4,2.9,3.3,2.3,2.9,3.4,2.4,2.74,3.59,2.65,2.88,3.4,2.4,2.75,3.5,2.5,2.9,3.4,2.5
26/04/14,Stoke,Tottenham,0,1,3.2,3.4,2.38,2.9,3.4,2.3,3.1,3.3,2.2,3,3.4,2.3,3.33,3.39,2.35,3.2,3.2,2.3,3.2,3.3,2.3,3.2,3.4,2.4
26/04/14,Swansea,Aston Villa,4,1,1.7,3.75,6,1.6,3.75,5.5,1.7,3.6,4.7,1.7,3.6,5,1.69,3.86,5.93,1.67,3.6,5.5,1.67,3.6,5.25,1.67,3.75,6.25
26/04/14,West Brom,West Ham,1,0,1.91,3.75,4.33,1.9,3.4,4,1.9,3.45,3.8,1.95,3.5,3.8,1.88,3.74,4.55,1.91,3.5,4,1.9,3.75,4,1.92,3.6,4.2
27/04/14,Crystal Palace,Man City,0,2,7.5,5,1.44,7,4.25,1.44,7.3,4.4,1.4,7,4.33,1.44,7.81,4.99,1.45,8,4,1.44,7.5,4.5,1.4,8,4.6,1.45
27/04/14,Liverpool,Chelsea,0,2,1.67,4.2,5.25,1.62,4.1,4.75,1.65,3.6,5.1,1.66,3.75,5,1.69,4.15,5.28,1.7,3.6,5,1.67,4,5,1.67,4,5.5
27/04/14,Sunderland,Cardiff,4,0,1.91,3.75,4.33,1.91,3.4,4,1.9,3.45,3.8,1.95,3.4,4,1.9,3.74,4.4,1.91,3.3,4.2,1.91,3.6,4,1.91,3.6,4.5
28/04/14,Arsenal,Newcastle,3,0,1.29,6,12,1.28,5.5,9.25,1.3,5,9,1.3,5,10,1.26,6.45,13.58,1.3,5,11,1.29,5.25,12,1.29,5.5,11.5
03/05/14,Aston Villa,Hull,3,1,2.5,3.3,3.1,2.45,3.1,2.95,2.2,3.2,3.2,2.4,3.2,3.2,2.49,3.27,3.2,2.5,3,3,2.3,3.25,3.25,2.55,3.2,3.125
03/05/14,Man United,Sunderland,0,1,1.36,5.75,8.5,1.34,5,8,1.4,4.4,7.3,1.36,5,8,1.38,5.61,8.6,1.4,4.5,8,1.33,5,9.5,1.4,5.2,8.5
03/05/14,Newcastle,Cardiff,3,0,2.05,3.6,3.8,1.91,3.6,3.7,2,3.5,3.4,2,3.5,3.8,2.09,3.62,3.75,2.05,3.3,3.6,2.05,3.6,3.5,2.1,3.6,3.6
03/05/14,Stoke,Fulham,4,1,2.3,3.6,3.25,2.3,3.3,3,2.2,3.5,2.95,2.2,3.4,3.25,2.37,3.59,3.13,2.38,3.1,3.1,2.2,3.4,3.25,2.375,3.4,3.2
03/05/14,Swansea,Southampton,0,1,2.5,3.4,3,2.3,3.4,2.9,2.3,3.2,3,2.5,3.4,2.87,2.46,3.48,3.06,2.5,3,3,2.3,3.4,3,2.55,3.4,3
03/05/14,West Ham,Tottenham,2,0,4.33,3.75,1.91,4,3.6,1.85,3.8,3.45,1.9,4,3.5,1.95,4.25,3.76,1.93,4.2,3.3,1.91,4,3.8,1.83,4.1,3.7,1.952
03/05/14,Everton,Man City,2,3,5,4,1.75,4.5,3.8,1.7,4.25,3.9,1.7,4.5,3.8,1.75,4.95,4.04,1.75,5,3.4,1.75,4.5,4,1.73,4.8,4,1.75
04/05/14,Arsenal,West Brom,1,0,1.29,6,13,1.28,5.5,9.25,1.3,5,9,1.28,5.5,11,1.28,6.29,12.54,1.29,5,12,1.25,5.8,12,1.286,6,13
04/05/14,Chelsea,Norwich,0,0,1.2,7.5,17,1.2,6.5,11.5,1.2,5.8,13,1.22,6,15,1.21,7.12,18.25,1.22,5.5,15,1.2,6.5,15,1.2,7.5,18
05/05/14,Crystal Palace,Liverpool,3,3,9,5,1.4,7.5,5,1.36,7.5,4.6,1.37,8,4.8,1.4,8.91,5.06,1.41,8,4.5,1.4,8,4.8,1.36,9,5,1.4
06/05/14,Man United,Hull,3,1,1.36,5.5,9,1.33,4.75,9,1.35,4.8,7.6,1.36,4.8,8.5,1.38,5.42,8.82,1.36,4.8,9,1.36,5.5,8,1.4,5.2,8.5
07/05/14,Man City,Aston Villa,4,0,1.14,9.5,21,1.11,9.25,16.5,1.12,8,16,1.14,7.5,17,1.13,11.03,22.39,1.14,7.5,19,1.14,8,19,1.17,8.5,20
07/05/14,Sunderland,West Brom,2,0,2.1,3.2,4.2,2.1,2.9,4,1.9,3.1,4.2,1.95,3.2,4.2,2.14,3.17,4.22,1.95,3,4.5,1.95,3,4.33,2.05,3.2,4.4
11/05/14,Cardiff,Chelsea,1,2,8,4.75,1.44,7.75,4.75,1.36,6.6,4,1.47,7,4.33,1.44,8.38,5.02,1.43,8,4,1.44,7.5,4.5,1.4,8,4.8,1.44
11/05/14,Fulham,Crystal Palace,2,2,2.63,3.5,2.8,2.6,3.2,2.7,2.75,3.3,2.4,2.5,3.4,2.75,2.53,3.5,2.95,2.62,3.1,2.8,2.5,3.3,2.75,2.5,3.5,2.9
11/05/14,Hull,Everton,0,2,4,3.6,2,3.6,3.4,2,3.3,3.3,2.1,3.5,3.5,2,4.06,3.62,2.01,3.8,3.2,2.05,3.8,3.4,2,3.9,3.6,2.05
11/05/14,Liverpool,Newcastle,2,1,1.22,7.5,13,1.2,6.5,12.5,1.2,6,12.5,1.2,6.5,13,1.21,8.03,13.96,1.22,6,12,1.18,7,12,1.2,7.5,13
