Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA
01/03/15,Liverpool,Man City,2,1,3.1,3.6,2.38,3,3.4,2.4,2.75,3.3,2.4,3.1,3.5,2.3,3.16,3.59,2.36,3.1,3.1,2.4,,,,3.1,3.5,2.4
03/03/15,Aston Villa,West Brom,2,1,2.88,3.1,2.88,2.8,3.1,2.8,2.6,3.1,2.7,2.75,3.1,2.87,2.82,3.14,2.88,2.8,3,2.7,,,,2.9,3,2.88
03/03/15,Hull,Sunderland,1,1,2.15,3.3,3.9,2.15,3.2,3.75,2.2,3.1,3.3,2.15,3.3,3.8,2.22,3.24,3.82,2.1,3.1,3.8,,,,2.2,3.2,3.9
03/03/15,Southampton,Crystal Palace,1,0,1.7,3.8,5.75,1.7,3.6,5,1.7,3.6,4.7,1.7,3.75,5.5,1.71,3.79,5.86,1.7,3.3,6,,,,1.7,3.7,6
04/03/15,Liverpool,Burnley,2,0,1.36,5.25,10,1.36,5,9.25,1.35,4.8,7.6,1.36,5,8.5,1.4,5.16,9.14,1.36,4.33,9.5,,,,1.36,5.25,9.5
04/03/15,Man City,Leicester,2,0,1.25,7,13,1.25,6.5,11.5,1.25,5.5,10.3,1.25,6,12,1.26,6.63,12.62,1.25,5.5,13,,,,1.25,6.5,13
04/03/15,Newcastle,Man United,0,1,4.2,3.5,2,4,3.4,2,3.8,3.45,1.9,3.8,3.5,2,4.14,3.54,2.01,4.2,3.1,2,,,,4.2,3.5,2
04/03/15,QPR,Arsenal,1,2,7,4.33,1.53,6,4.33,1.55,5.6,3.9,1.55,6,4.2,1.55,6.62,4.57,1.54,7,3.8,1.53,,,,6.5,4.4,1.55
04/03/15,Stoke,Everton,2,0,2.5,3.3,3.1,2.5,3.2,2.8,2.5,3.2,2.75,2.4,3.3,3.1,2.44,3.36,3.2,2.5,3.1,3,,,,2.55,3.2,3.12
04/03/15,Tottenham,Swansea,3,2,1.75,3.8,5.25,1.75,3.5,4.75,1.7,3.6,4.7,1.75,3.8,4.8,1.74,3.99,5.15,1.75,3.4,5,,,,1.75,3.8,5.2
04/03/15,West Ham,Chelsea,0,1,6.25,4,1.62,5.75,4.1,1.62,5.1,3.6,1.65,6,4,1.61,6.25,4.18,1.61,5,4,1.62,,,,6,4,1.65
07/03/15,QPR,Tottenham,1,2,4.75,3.9,1.8,4.5,3.8,1.8,4,3.45,1.85,4.5,3.6,1.8,4.67,3.98,1.8,5,3.2,1.83,,,,4.8,3.9,1.8
14/03/15,Arsenal,West Ham,3,0,1.4,5,9,1.4,4.5,7.5,1.4,4.4,7.3,1.4,5,8,1.38,5.36,9.08,1.4,4.5,8,,,,1.36,5.25,9.5
14/03/15,Burnley,Man City,1,0,7.5,5,1.44,6.5,4.5,1.44,7,4,1.45,7,4.5,1.45,7.62,4.85,1.46,7,4.5,1.44,,,,8,4.8,1.45
14/03/15,Crystal Palace,QPR,3,1,1.83,3.75,4.75,1.83,3.6,4.1,1.85,3.45,4,1.83,3.6,4.5,1.78,3.83,5.04,1.75,3.6,4.75,,,,1.83,3.6,5
14/03/15,Leicester,Hull,0,0,2.2,3.3,3.75,2.2,3.25,3.25,2.1,3.3,3.3,2.25,3.2,3.4,2.21,3.29,3.78,2.25,3.1,3.4,,,,2.25,3.2,3.75
14/03/15,Sunderland,Aston Villa,0,4,2.38,3.25,3.4,2.35,3.1,3.1,2.25,3,3.3,2.4,3.1,3.25,2.31,3.25,3.57,2.4,3,3.2,,,,2.38,3.1,3.6
14/03/15,West Brom,Stoke,1,0,2.38,3.25,3.4,2.35,3,3.2,2.3,3.2,3,2.4,3.2,3.2,2.38,3.23,3.44,2.4,3,3.25,,,,2.4,3.1,3.5
15/03/15,Chelsea,Southampton,1,1,1.62,4,6.5,1.62,3.9,6,1.5,4,6.1,1.57,4,6.5,1.62,4,6.55,1.62,3.6,6,,,,1.62,3.9,6.5
15/03/15,Everton,Newcastle,3,0,1.83,3.75,4.75,1.83,3.5,4.2,1.85,3.45,4,1.83,3.5,4.5,1.82,3.67,5.05,1.85,3.4,4.5,,,,1.85,3.6,4.8
15/03/15,Man United,Tottenham,3,0,1.91,3.75,4.33,1.91,3.5,4.25,1.9,3.45,3.8,1.9,3.75,4,1.89,3.74,4.45,1.95,3.4,4,,,,1.92,3.75,4.2
16/03/15,Swansea,Liverpool,0,1,4,3.6,2,3.9,3.5,2,3.3,3.3,2.1,3.75,3.4,2.05,4.24,3.51,2,4,3.1,2.05,,,,4.1,3.4,2.05
21/03/15,Aston Villa,Swansea,0,1,2.5,3.25,2.8,2.5,3,3,2.3,3.2,3,2.4,3.25,3,2.52,3.22,3.2,2.4,3.1,3.1,,,,2.55,3.2,3.12
21/03/15,Man City,West Brom,3,0,1.3,5.5,8.5,1.3,5,10,1.3,5,9,1.3,5.5,10,1.32,5.85,10.89,1.33,5,9,,,,1.3,5.75,12
21/03/15,Newcastle,Arsenal,1,2,6,3.8,1.57,5.5,3.8,1.6,4.9,3.7,1.65,5.25,4,1.65,6.15,4.34,1.6,6,3.75,1.6,,,,6,4.33,1.6
21/03/15,Southampton,Burnley,2,0,1.4,4.5,7.5,1.45,4.2,7,1.45,4,7,1.44,4.33,7.5,1.46,4.55,8.5,1.44,4,8,,,,1.45,4.5,8.5
21/03/15,Stoke,Crystal Palace,1,2,2.1,3.3,3.5,2.2,3.1,3.4,2.1,3.2,3.4,2.1,3.3,3.75,2.16,3.34,3.88,2.15,3.2,3.5,,,,2.2,3.25,3.8
21/03/15,Tottenham,Leicester,4,3,1.53,4,6,1.6,4,5.25,1.5,4,6.1,1.53,4.2,6,1.59,4.36,6.15,1.6,4,5.5,,,,1.57,4.33,6.25
21/03/15,West Ham,Sunderland,1,0,1.8,3.5,4.5,1.85,3.4,4.25,1.8,3.5,4.2,1.85,3.5,4.33,1.81,3.69,5.14,1.85,3.5,4.33,,,,1.83,3.6,5
22/03/15,Hull,Chelsea,2,3,7,4.33,1.44,6.75,4.25,1.45,7,4,1.45,7.5,4.33,1.44,8.52,4.42,1.48,7,4,1.5,,,,9,4.4,1.45
22/03/15,Liverpool,Man United,1,2,2.05,3.4,3.6,2.15,3.4,3.6,2.2,3.2,3.2,2.1,3.4,3.6,2.14,3.49,3.76,2.1,3.25,3.5,,,,2.1,3.5,3.8
22/03/15,QPR,Everton,1,2,3.3,3.4,2.15,3.25,3.25,2.2,3.1,3.3,2.2,3.3,3.4,2.2,3.55,3.42,2.25,3.3,3.3,2.2,,,,3.6,3.4,2.2
04/04/15,Arsenal,Liverpool,4,1,1.83,3.75,4.2,1.85,3.6,4,1.9,3.45,3.8,1.85,3.75,4.2,1.85,3.89,4.51,1.83,3.4,4.5,,,,1.87,3.8,4.4
04/04/15,Chelsea,Stoke,2,1,1.29,5.5,11,1.28,5.25,10.5,1.28,5.1,10,1.29,5.5,12,1.27,6.06,14.38,1.29,5,12,,,,1.25,6,15
04/04/15,Everton,Southampton,1,0,2.63,3.2,2.8,2.6,3.1,2.75,2.5,3.3,2.65,2.6,3.2,2.88,2.73,3.3,2.85,2.6,3.1,2.8,,,,2.75,3.2,2.88
04/04/15,Leicester,West Ham,2,1,2.38,3.3,3.1,2.3,3.3,3,2.2,3.3,3.1,2.38,3.3,3.1,2.33,3.54,3.24,2.25,3.4,3.1,,,,2.38,3.5,3.13
04/04/15,Man United,Aston Villa,3,1,1.3,5.5,10,1.3,5,9.5,1.3,5,9,1.3,5,11,1.31,5.7,12,1.33,4.8,10,,,,1.3,5.5,13
04/04/15,Swansea,Hull,3,1,1.91,3.5,4.2,1.91,3.3,4.1,1.9,3.45,3.8,1.83,3.5,4.5,1.97,3.4,4.56,2,3.1,4.2,,,,1.93,3.4,4.75
04/04/15,West Brom,QPR,1,4,1.8,3.5,4.5,1.75,3.5,4.75,1.75,3.5,4.5,1.75,3.5,5,1.78,3.67,5.41,1.73,3.3,5.5,,,,1.8,3.6,5.2
05/04/15,Burnley,Tottenham,0,0,3.5,3.4,2.1,3.6,3.5,2.1,3.2,3.4,2.1,3.6,3.5,2.05,3.5,3.63,2.18,3.5,3.1,2.2,,,,3.4,3.6,2.2
05/04/15,Sunderland,Newcastle,1,0,2.5,3.1,3.1,2.5,3.2,2.8,2.2,3.3,3.1,2.4,3.25,3.1,2.59,3.29,3.03,2.62,3.1,2.8,,,,2.6,3.2,3.1
06/04/15,Crystal Palace,Man City,2,1,5,4,1.67,5,4,1.7,5,3.9,1.6,5,4,1.67,5.6,4.03,1.68,4.8,3.8,1.7,,,,5.5,4,1.7
07/04/15,Aston Villa,QPR,3,3,2.15,3.4,3.8,2.15,3.3,3.3,2,3.3,3.6,2.1,3.4,3.75,2.1,3.43,3.95,2.15,3.2,3.6,,,,2.15,3.4,3.8
11/04/15,Burnley,Arsenal,0,1,6.5,4.33,1.57,6.25,4.1,1.57,7,4,1.45,6,4.2,1.57,6.25,4.35,1.58,6,3.8,1.57,,,,6.25,4.33,1.57
11/04/15,Southampton,Hull,2,0,1.53,4.2,7.5,1.53,3.8,6.5,1.55,3.9,5.6,1.5,4,8,1.53,4.18,7.8,1.53,3.75,7,,,,1.55,4.1,7
11/04/15,Sunderland,Crystal Palace,1,4,2.9,3.2,2.7,2.75,3.1,2.6,2.4,3.2,2.85,2.75,3.1,2.75,3,3.18,2.68,2.7,3.1,2.7,,,,2.9,3.2,2.75
11/04/15,Swansea,Everton,1,1,2.5,3.3,3.1,2.5,3.3,2.95,2.4,3.3,2.75,2.4,3.3,3.1,2.48,3.31,3.17,2.5,3.2,2.9,,,,2.5,3.3,3.1
11/04/15,Tottenham,Aston Villa,0,1,1.62,4.2,6,1.62,4.1,5.5,1.55,3.9,5.6,1.62,4,5.75,1.63,4.26,5.93,1.62,3.8,5.5,,,,1.62,4.2,6
11/04/15,West Brom,Leicester,2,3,2.3,3.4,3.4,2.2,3.25,3.2,2,3.3,3.6,2.2,3.4,3.5,2.33,3.38,3.39,2.3,3.2,3.2,,,,2.3,3.4,3.4
11/04/15,West Ham,Stoke,1,1,2.3,3.4,3.4,2.3,3.2,3.1,2.1,3.2,3.4,2.2,3.4,3.4,2.33,3.37,3.4,2.3,3.2,3.2,,,,2.3,3.4,3.4
12/04/15,Man United,Man City,4,2,2.63,3.4,2.88,2.7,3.4,2.7,2.4,3.3,2.75,2.6,3.4,2.8,2.74,3.5,2.71,2.7,3.1,2.7,,,,2.7,3.4,2.75
12/04/15,QPR,Chelsea,0,1,9,5,1.4,8,5,1.4,7.3,4.4,1.4,8.5,4.8,1.4,9.2,4.99,1.4,8,4.5,1.4,,,,9.5,5,1.4
13/04/15,Liverpool,Newcastle,2,0,1.4,5,9,1.4,5,8.25,1.45,4,7,1.44,4.5,8,1.4,5.05,9.45,1.4,4.5,8,,,,1.4,5,9.5
18/04/15,Chelsea,Man United,1,0,2,3.4,4.33,2,3.5,3.9,2,3.3,3.6,2,3.4,4,2,3.45,4.33,2,3.3,4.33,,,,2,3.4,4.3
18/04/15,Crystal Palace,West Brom,0,2,1.95,3.5,4.5,1.95,3.4,3.75,1.9,3.45,3.8,1.95,3.5,4,1.92,3.5,4.69,1.95,3.25,4.2,,,,1.95,3.3,4.4
18/04/15,Everton,Burnley,1,0,1.73,3.8,5.5,1.72,3.8,5,1.7,3.8,4.3,1.73,3.75,5,1.76,3.81,5.29,1.75,3.5,5,,,,1.73,3.8,5.5
18/04/15,Leicester,Swansea,2,0,2.15,3.4,3.75,2.15,3.3,3.3,2.1,3.3,3.3,2.2,3.4,3.4,2.1,3.53,3.83,2.15,3.3,3.4,,,,2.15,3.5,3.6
18/04/15,Stoke,Southampton,2,1,3.5,3.25,2.3,3,3.3,2.3,2.9,3.3,2.3,3.2,3.25,2.38,3.58,3.28,2.29,3.2,3.2,2.3,,,,3.5,3.13,2.38
19/04/15,Man City,West Ham,2,0,1.25,6.5,11,1.28,6,11,1.27,5.2,10,1.29,6,11,1.25,6.76,13.35,1.29,5,12,,,,1.29,6,12
19/04/15,Newcastle,Tottenham,1,3,3.3,3.5,2.3,3.3,3.3,2.3,2.65,3.3,2.5,3.2,3.4,2.3,3.3,3.53,2.32,3.2,3.1,2.38,,,,3.13,3.5,2.4
25/04/15,Burnley,Leicester,0,1,2.63,3.3,2.9,2.55,3.3,2.8,2.5,3.3,2.65,2.45,3.3,3,2.5,3.34,3.1,2.62,2.88,3,,,,2.55,3.4,3
25/04/15,Crystal Palace,Hull,0,2,2.05,3.3,4.2,2,3.3,4.1,2,3.3,3.6,2,3.4,4.2,2.09,3.34,4.16,2.1,3,4,,,,2.05,3.3,4.2
25/04/15,Man City,Aston Villa,3,2,1.29,6,12,1.28,5.75,12.5,1.27,5.2,10,1.3,5.75,10,1.27,6.45,12.4,1.29,4.8,12,,,,1.29,6,12
25/04/15,Newcastle,Swansea,2,3,2.45,3.25,3.25,2.45,3.2,2.85,2.4,3.2,2.85,2.45,3.3,3,2.42,3.33,3.26,2.5,2.9,3.1,,,,2.45,3.25,3.25
25/04/15,QPR,West Ham,0,0,2.38,3.4,3.25,2.38,3.2,2.95,2.2,3.3,3.1,2.38,3.4,3.2,2.39,3.47,3.2,2.4,3,3.2,,,,2.4,3.4,3.13
25/04/15,Southampton,Tottenham,2,2,2.1,3.5,3.8,2.1,3.4,3.7,2.15,3.3,3.2,2.1,3.4,3.75,2.05,3.49,4.06,2.1,3.1,3.75,,,,2.1,3.4,3.9
25/04/15,Stoke,Sunderland,1,1,1.91,3.5,4.75,1.91,3.4,3.9,1.9,3.45,3.8,1.9,3.4,4.5,1.93,3.45,4.73,1.95,3,4.5,,,,1.95,3.3,4.75
25/04/15,West Brom,Liverpool,0,0,4,3.6,2,4,3.6,1.95,4,3.45,1.85,4.1,3.6,1.95,4.15,3.51,2.02,4,3.1,2.05,,,,4.1,3.6,2
26/04/15,Arsenal,Chelsea,0,0,2.4,3.3,3.3,2.35,3.3,3.2,2.5,3.2,2.75,2.45,3.25,3.1,2.35,3.29,3.44,2.4,3.1,3.1,,,,2.4,3.25,3.3
26/04/15,Everton,Man United,3,0,3.75,3.4,2.15,3.4,3.4,2.2,3.6,3.3,2,3.5,3.5,2.15,3.66,3.39,2.2,3.6,3,2.2,,,,3.6,3.4,2.2
28/04/15,Hull,Liverpool,1,0,4.33,3.4,2,4.1,3.4,2,3.6,3.3,2,4,3.4,2,4.15,3.44,2.04,3.8,3.4,2,,,,4.1,3.4,2.05
29/04/15,Leicester,Chelsea,1,3,5.75,3.8,1.7,5.25,3.8,1.7,4.7,3.6,1.7,5.25,4,1.65,5.58,3.98,1.69,4.8,3.8,1.7,,,,5.5,3.9,1.7
02/05/15,Aston Villa,Everton,3,2,2.75,3.3,2.8,2.65,3.25,2.6,2.5,3.3,2.65,2.7,3.3,2.7,2.78,3.32,2.79,2.7,3.1,2.7,,,,2.8,3.25,2.8
02/05/15,Leicester,Newcastle,3,0,1.91,3.7,4.33,1.91,3.5,4.1,1.95,3.35,3.7,1.95,3.6,3.8,1.97,3.64,4.18,1.91,3.5,4,,,,1.93,3.7,4.3
02/05/15,Liverpool,QPR,2,1,1.36,5.25,10,1.36,5.25,8.75,1.42,4.6,6.4,1.4,5,8,1.38,5.2,9.56,1.4,4.5,8,,,,1.4,5,9
02/05/15,Man United,West Brom,0,1,1.36,5.25,10,1.36,5.25,8.75,1.3,5,9,1.36,5,9,1.38,5.23,10.35,1.36,4.5,9,,,,1.36,5.2,10
02/05/15,Sunderland,Southampton,2,1,4.2,3.4,2.05,3.6,3.25,2.05,3.3,3.3,2.1,4,3.3,2.05,4.04,3.44,2.08,4,3.1,2.05,,,,4.2,3.3,2.05
02/05/15,Swansea,Stoke,2,0,2.3,3.4,3.4,2.3,3.1,3.2,2.2,3.2,3.2,2.15,3.3,3.5,2.28,3.43,3.45,2.3,3.2,3.2,,,,2.38,3.13,3.5
02/05/15,West Ham,Burnley,1,0,2.25,3.5,3.4,2.25,3.3,3.1,2.2,3.3,3.1,2.15,3.4,3.5,2.29,3.45,3.39,2.25,3.2,3.3,,,,2.25,3.4,3.5
03/05/15,Chelsea,Crystal Palace,1,0,1.36,5.25,10,1.36,5,9.25,1.35,4.8,7.6,1.33,5,10,1.35,5.32,10.82,1.36,4.8,8.5,,,,1.36,5,10.5
03/05/15,Tottenham,Man City,0,1,3.75,3.75,2.05,3.6,3.6,2.05,3.6,3.3,2,3.5,3.75,2.05,3.69,3.81,2.07,3.75,3.3,2.05,,,,3.5,3.8,2.1
04/05/15,Hull,Arsenal,1,3,5.5,4,1.7,5.25,3.8,1.7,,,,5.25,3.8,1.67,5.52,3.9,1.72,5.5,3.5,1.7,,,,5.5,3.8,1.73
09/05/15,Aston Villa,West Ham,1,0,1.91,3.7,4.33,1.95,3.5,3.7,1.9,3.45,3.8,1.95,3.6,4,1.91,3.69,4.45,1.95,3.4,4,,,,1.95,3.5,4.33
09/05/15,Crystal Palace,Man United,1,2,4.5,3.6,1.91,4.1,3.7,1.9,4.5,3.7,1.7,4.5,3.6,1.85,4.66,3.66,1.88,4.33,3.3,1.91,,,,4.75,3.6,1.87
09/05/15,Everton,Sunderland,0,2,1.8,3.75,5,1.8,3.6,4.75,1.95,3.4,3.55,1.8,3.6,4.8,1.79,3.8,5.06,1.73,3.5,5,,,,1.8,3.6,5.2
09/05/15,Hull,Burnley,0,1,1.95,3.5,4.5,1.95,3.4,3.75,1.8,3.5,4.2,1.95,3.4,4.2,1.93,3.58,4.5,1.95,3.4,4,,,,1.9,3.5,4.75
09/05/15,Leicester,Southampton,2,0,2.6,3.4,2.9,2.6,3.25,2.65,2.4,3.3,2.75,2.62,3.4,2.75,2.62,3.35,2.94,2.62,3.1,2.8,,,,2.6,3.4,2.9
09/05/15,Newcastle,West Brom,1,1,2.55,3.3,3,2.55,3.3,2.9,2.3,3.3,2.9,2.45,3.3,3,2.5,3.36,3.09,2.62,3.1,2.8,,,,2.6,3.2,3.1
09/05/15,Stoke,Tottenham,3,0,2.9,3.4,2.6,2.7,3.25,2.55,2.65,3.3,2.5,2.9,3.4,2.5,2.9,3.45,2.59,2.8,3.1,2.62,,,,2.9,3.4,2.6
10/05/15,Chelsea,Liverpool,1,1,2.1,3.5,3.8,2.1,3.3,3.8,2.1,3.3,3.3,2,3.4,3.9,2.1,3.44,3.96,2.1,3.2,3.75,,,,2.1,3.4,3.9
10/05/15,Man City,QPR,6,0,1.22,7.5,13,1.22,7.25,11.5,1.2,5.8,13,1.22,7,13,1.23,7.4,13.75,1.22,6,13,,,,1.22,7.5,15
11/05/15,Arsenal,Swansea,0,1,1.3,6,11,1.3,5.75,10,1.35,4.8,7.6,1.33,5.25,9.5,1.31,5.93,11.5,1.33,5,9,,,,1.33,5.5,11
16/05/15,Burnley,Stoke,0,0,2.7,3.3,2.88,2.65,3.2,2.65,2.75,3.3,2.4,2.62,3.3,2.9,2.61,3.39,2.92,2.7,3.1,2.7,,,,2.63,3.25,3
16/05/15,Liverpool,Crystal Palace,1,3,1.45,4.75,8,1.45,4.75,7,1.45,4,7,1.5,4.5,6.5,1.49,4.76,7.23,1.44,4.2,8,,,,1.45,4.75,7.5
16/05/15,QPR,Newcastle,2,1,3.1,3.5,2.4,2.95,3.4,2.45,2.9,3.3,2.3,2.9,3.5,2.5,3.01,3.57,2.45,2.9,3.25,2.4,,,,3,3.5,2.45
16/05/15,Southampton,Aston Villa,6,1,1.75,3.8,5.25,1.78,3.5,4.5,1.75,3.5,4.5,1.75,3.75,5,1.76,3.83,5.25,1.75,3.5,5,,,,1.8,3.6,5.25
16/05/15,Sunderland,Leicester,0,0,2.8,3.3,2.75,2.65,3.2,2.65,2.4,3.2,2.85,2.75,3.3,2.75,2.83,3.3,2.75,2.7,3.1,2.7,,,,2.8,3.3,2.75
16/05/15,Tottenham,Hull,2,0,1.8,3.8,4.75,1.75,3.8,4.25,1.7,3.8,4.3,1.8,3.75,4.75,1.79,3.99,4.72,1.8,3.3,5,,,,1.75,4,4.75
16/05/15,West Ham,Everton,1,2,2.9,3.4,2.6,2.65,3.2,2.6,2.6,3.2,2.6,2.8,3.4,2.62,2.99,3.5,2.51,2.8,3.1,2.6,,,,3,3.4,2.5
17/05/15,Man United,Arsenal,1,1,2.45,3.5,3,2.4,3.5,2.95,2.3,3.3,2.9,2.4,3.5,2.9,2.5,3.46,3.02,2.5,3.1,3,,,,2.45,3.5,3
17/05/15,Swansea,Man City,2,4,4.75,4.2,1.75,5,3.75,1.75,4.5,3.5,1.75,4.5,4,1.75,5.03,4.23,1.71,5,3.5,1.75,,,,5,4.1,1.73
18/05/15,West Brom,Chelsea,3,0,4.1,3.5,2,4,3.5,2,3.6,3.3,2,4,3.5,1.95,4.21,3.54,2,4,3.1,2.05,,,,4.2,3.5,2
20/05/15,Arsenal,Sunderland,0,0,1.3,6,11,1.3,5.75,10,1.35,4.6,8.2,1.3,5.5,11,1.32,5.46,12.31,1.29,5.5,11,,,,1.29,6,13
24/05/15,Arsenal,West Brom,4,1,1.4,5.25,8.5,1.4,4.75,7,1.4,4.4,7.3,1.36,5,9,1.43,4.91,8.53,1.4,4.5,8,,,,1.4,5,9
24/05/15,Aston Villa,Burnley,0,1,2.1,3.6,3.75,2.1,3.5,3.25,2,3.3,3.6,2.1,3.4,3.6,2.12,3.67,3.65,2.1,3.3,3.5,,,,2.1,3.6,3.7
24/05/15,Chelsea,Sunderland,3,1,1.36,5.25,9.5,1.36,5.25,8.75,1.3,5,9,1.36,5,9,1.36,5.33,10.43,1.36,4.5,10,,,,1.36,5.25,10.5
24/05/15,Crystal Palace,Swansea,1,0,2.25,3.6,3.3,2.2,3.2,3.3,2.1,3.3,3.3,2.2,3.5,3.2,2.21,3.7,3.38,2.3,3.2,3.2,,,,2.25,3.6,3.25
24/05/15,Everton,Tottenham,0,1,2.4,3.6,3,2.35,3.4,2.85,2.4,3.3,2.75,2.4,3.4,3,2.31,3.72,3.12,2.4,3.1,3.1,,,,2.3,3.7,3.13
24/05/15,Hull,Man United,0,0,3.2,3.75,2.25,3.2,3.6,2.2,2.85,3.6,2.2,3.25,3.5,2.2,3.22,3.71,2.27,3.2,3.3,2.25,,,,3.2,3.6,2.25
24/05/15,Leicester,QPR,5,1,1.6,4.33,6,1.6,3.8,5.5,1.6,3.9,5,1.62,4,5.5,1.57,4.57,6.02,1.62,3.8,5.5,,,,1.57,4.5,6
24/05/15,Man City,Southampton,2,0,1.57,4.5,6,1.55,4,5.75,1.5,4,6.1,1.57,4.2,6,1.6,4.62,5.59,1.57,3.8,6,,,,1.57,4.6,5.75
24/05/15,Newcastle,West Ham,2,0,1.83,4,4.33,1.8,3.9,4.4,1.65,3.8,4.6,1.8,3.75,4.5,1.79,4,4.69,1.8,3.5,4.5,,,,1.8,4,4.6
24/05/15,Stoke,Liverpool,6,1,3.5,3.6,2.15,3.25,3.4,2.15,3.3,3.3,2.1,3.3,3.5,2.2,3.51,3.7,2.15,3.3,3.3,2.2,,,,3.5,3.6,2.15
